Tempo,PosicaoX,PosicaoY
1002,2843185.24,6140754.05
1003,2836216.20,6143972.95
1004,2829243.51,6147183.94
1005,2822267.17,6150387.03
1006,2815287.21,6153582.21
1007,2808303.63,6156769.47
1008,2801316.43,6159948.81
1009,2794325.64,6163120.23
1010,2787331.24,6166283.73
1011,2780333.26,6169439.29
1012,2773331.71,6172586.91
1013,2766326.59,6175726.60
1014,2759317.91,6178858.34
1015,2752305.68,6181982.13
1016,2745289.91,6185097.97
1017,2738270.61,6188205.86
1018,2731247.79,6191305.79
1019,2724221.45,6194397.75
1020,2717191.61,6197481.74
1021,2710158.27,6200557.77
1022,2703121.45,6203625.81
1023,2696081.15,6206685.88
1024,2689037.39,6209737.96
1025,2681990.16,6212782.06
1026,2674939.48,6215818.16
1027,2667885.37,6218846.27
1028,2660827.82,6221866.38
1029,2653766.85,6224878.49
1030,2646702.47,6227882.59
1031,2639634.68,6230878.68
1032,2632563.49,6233866.75
1033,2625488.92,6236846.80
1034,2618410.97,6239818.83
1035,2611329.66,6242782.84
1036,2604244.98,6245738.81
1037,2597156.96,6248686.76
1038,2590065.59,6251626.66
1039,2582970.90,6254558.52
1040,2575872.88,6257482.34
1041,2568771.54,6260398.10
1042,2561666.91,6263305.82
1043,2554558.97,6266205.48
1044,2547447.75,6269097.07
1045,2540333.26,6271980.61
1046,2533215.50,6274856.07
1047,2526094.47,6277723.46
1048,2518970.20,6280582.78
1049,2511842.69,6283434.02
1050,2504711.95,6286277.18
1051,2497577.98,6289112.25
1052,2490440.81,6291939.23
1053,2483300.43,6294758.11
1054,2476156.85,6297568.90
1055,2469010.09,6300371.59
1056,2461860.15,6303166.17
1057,2454707.05,6305952.65
1058,2447550.79,6308731.01
1059,2440391.38,6311501.26
1060,2433228.83,6314263.39
1061,2426063.15,6317017.40
1062,2418894.35,6319763.28
1063,2411722.44,6322501.03
1064,2404547.43,6325230.65
1065,2397369.32,6327952.14
1066,2390188.13,6330665.48
1067,2383003.87,6333370.68
1068,2375816.54,6336067.73
1069,2368626.15,6338756.63
1070,2361432.72,6341437.38
1071,2354236.25,6344109.97
1072,2347036.75,6346774.40
1073,2339834.23,6349430.66
1074,2332628.70,6352078.76
1075,2325420.17,6354718.68
1076,2318208.65,6357350.43
1077,2310994.15,6359974.01
1078,2303776.67,6362589.40
1079,2296556.23,6365196.61
1080,2289332.84,6367795.63
1081,2282106.50,6370386.45
1082,2274877.23,6372969.09
1083,2267645.03,6375543.52
1084,2260409.91,6378109.75
1085,2253171.88,6380667.78
1086,2245930.96,6383217.60
1087,2238687.15,6385759.21
1088,2231440.46,6388292.61
1089,2224190.89,6390817.78
1090,2216938.47,6393334.74
1091,2209683.19,6395843.47
1092,2202425.07,6398343.97
1093,2195164.12,6400836.24
1094,2187900.34,6403320.28
1095,2180633.75,6405796.08
1096,2173364.36,6408263.64
1097,2166092.17,6410722.96
1098,2158817.19,6413174.03
1099,2151539.43,6415616.85
1100,2144258.91,6418051.42
1101,2136975.63,6420477.73
1102,2129689.60,6422895.78
1103,2122400.83,6425305.57
1104,2115109.33,6427707.09
1105,2107815.11,6430100.35
1106,2100518.18,6432485.33
1107,2093218.54,6434862.04
1108,2085916.21,6437230.47
1109,2078611.20,6439590.62
1110,2071303.52,6441942.48
1111,2063993.17,6444286.06
1112,2056680.16,6446621.35
1113,2049364.51,6448948.34
1114,2042046.23,6451267.04
1115,2034725.31,6453577.44
1116,2027401.78,6455879.54
1117,2020075.64,6458173.33
1118,2012746.90,6460458.82
1119,2005415.58,6462735.99
1120,1998081.67,6465004.85
1121,1990745.19,6467265.39
1122,1983406.15,6469517.61
1123,1976064.56,6471761.51
1124,1968720.43,6473997.09
1125,1961373.77,6476224.33
1126,1954024.58,6478443.25
1127,1946672.88,6480653.83
1128,1939318.67,6482856.07
1129,1931961.97,6485049.98
1130,1924602.78,6487235.54
1131,1917241.12,6489412.75
1132,1909876.99,6491581.62
1133,1902510.41,6493742.14
1134,1895141.37,6495894.30
1135,1887769.90,6498038.11
1136,1880396.00,6500173.55
1137,1873019.68,6502300.64
1138,1865640.96,6504419.35
1139,1858259.83,6506529.71
1140,1850876.31,6508631.69
1141,1843490.41,6510725.29
1142,1836102.14,6512810.53
1143,1828711.50,6514887.38
1144,1821318.52,6516955.85
1145,1813923.19,6519015.94
1146,1806525.52,6521067.64
1147,1799125.54,6523110.95
1148,1791723.24,6525145.87
1149,1784318.63,6527172.40
1150,1776911.73,6529190.53
1151,1769502.54,6531200.26
1152,1762091.07,6533201.59
1153,1754677.34,6535194.51
1154,1747261.36,6537179.03
1155,1739843.12,6539155.13
1156,1732422.64,6541122.82
1157,1724999.94,6543082.10
1158,1717575.02,6545032.96
1159,1710147.89,6546975.40
1160,1702718.55,6548909.42
1161,1695287.03,6550835.01
1162,1687853.33,6552752.18
1163,1680417.45,6554660.91
1164,1672979.41,6556561.21
1165,1665539.22,6558453.08
1166,1658096.89,6560336.51
1167,1650652.43,6562211.50
1168,1643205.84,6564078.05
1169,1635757.14,6565936.15
1170,1628306.33,6567785.81
1171,1620853.43,6569627.01
1172,1613398.44,6571459.77
1173,1605941.38,6573284.07
1174,1598482.25,6575099.91
1175,1591021.06,6576907.30
1176,1583557.83,6578706.22
1177,1576092.56,6580496.68
1178,1568625.26,6582278.68
1179,1561155.95,6584052.20
1180,1553684.63,6585817.26
1181,1546211.30,6587573.84
1182,1538735.99,6589321.95
1183,1531258.70,6591061.58
1184,1523779.44,6592792.73
1185,1516298.22,6594515.40
1186,1508815.05,6596229.59
1187,1501329.93,6597935.29
1188,1493842.89,6599632.50
1189,1486353.92,6601321.22
1190,1478863.04,6603001.45
1191,1471370.26,6604673.18
1192,1463875.58,6606336.42
1193,1456379.03,6607991.16
1194,1448880.60,6609637.39
1195,1441380.30,6611275.12
1196,1433878.15,6612904.35
1197,1426374.16,6614525.07
1198,1418868.33,6616137.28
1199,1411360.67,6617740.97
1200,1403851.20,6619336.16
1201,1396339.92,6620922.82
1202,1388826.85,6622500.97
1203,1381311.99,6624070.60
1204,1373795.35,6625631.71
1205,1366276.95,6627184.29
1206,1358756.78,6628728.35
1207,1351234.87,6630263.88
1208,1343711.22,6631790.88
1209,1336185.85,6633309.34
1210,1328658.75,6634819.28
1211,1321129.94,6636320.67
1212,1313599.44,6637813.53
1213,1306067.24,6639297.85
1214,1298533.37,6640773.63
1215,1290997.82,6642240.86
1216,1283460.61,6643699.55
1217,1275921.75,6645149.69
1218,1268381.25,6646591.28
1219,1260839.12,6648024.32
1220,1253295.37,6649448.80
1221,1245750.00,6650864.74
1222,1238203.03,6652272.11
1223,1230654.47,6653670.93
1224,1223104.32,6655061.18
1225,1215552.60,6656442.88
1226,1207999.32,6657816.01
1227,1200444.48,6659180.57
1228,1192888.10,6660536.57
1229,1185330.18,6661884.00
1230,1177770.74,6663222.86
1231,1170209.78,6664553.14
1232,1162647.32,6665874.85
1233,1155083.36,6667187.98
1234,1147517.92,6668492.54
1235,1139951.00,6669788.52
1236,1132382.61,6671075.91
1237,1124812.76,6672354.73
1238,1117241.47,6673624.95
1239,1109668.74,6674886.60
1240,1102094.59,6676139.65
1241,1094519.01,6677384.12
1242,1086942.03,6678619.99
1243,1079363.65,6679847.27
1244,1071783.88,6681065.96
1245,1064202.73,6682276.05
1246,1056620.21,6683477.55
1247,1049036.33,6684670.44
1248,1041451.11,6685854.74
1249,1033864.54,6687030.43
1250,1026276.64,6688197.52
1251,1018687.43,6689356.01
1252,1011096.90,6690505.89
1253,1003505.07,6691647.16
1254,995911.95,6692779.82
1255,988317.55,6693903.87
1256,980721.87,6695019.31
1257,973124.94,6696126.13
1258,965526.75,6697224.34
1259,957927.32,6698313.94
1260,950326.66,6699394.91
1261,942724.78,6700467.27
1262,935121.68,6701531.00
1263,927517.38,6702586.11
1264,919911.89,6703632.60
1265,912305.21,6704670.47
1266,904697.36,6705699.71
1267,897088.34,6706720.32
1268,889478.18,6707732.30
1269,881866.86,6708735.65
1270,874254.41,6709730.37
1271,866640.84,6710716.46
1272,859026.15,6711693.91
1273,851410.36,6712662.73
1274,843793.47,6713622.91
1275,836175.50,6714574.46
1276,828556.45,6715517.36
1277,820936.33,6716451.62
1278,813315.16,6717377.25
1279,805692.94,6718294.23
1280,798069.69,6719202.57
1281,790445.40,6720102.26
1282,782820.10,6720993.30
1283,775193.80,6721875.70
1284,767566.50,6722749.45
1285,759938.20,6723614.55
1286,752308.94,6724471.00
1287,744678.70,6725318.80
1288,737047.50,6726157.94
1289,729415.36,6726988.44
1290,721782.28,6727810.27
1291,714148.27,6728623.45
1292,706513.34,6729427.97
1293,698877.50,6730223.84
1294,691240.76,6731011.04
1295,683603.14,6731789.59
1296,675964.63,6732559.47
1297,668325.25,6733320.69
1298,660685.02,6734073.25
1299,653043.93,6734817.15
1300,645402.01,6735552.38
1301,637759.25,6736278.94
1302,630115.67,6736996.83
1303,622471.29,6737706.06
1304,614826.10,6738406.62
1305,607180.12,6739098.51
1306,599533.36,6739781.73
1307,591885.82,6740456.27
1308,584237.53,6741122.15
1309,576588.48,6741779.35
1310,568938.70,6742427.88
1311,561288.18,6743067.73
1312,553636.94,6743698.90
1313,545984.98,6744321.40
1314,538332.32,6744935.22
1315,530678.98,6745540.37
1316,523024.94,6746136.83
1317,515370.24,6746724.61
1318,507714.87,6747303.72
1319,500058.85,6747874.14
1320,492402.19,6748435.88
1321,484744.89,6748988.94
1322,477086.97,6749533.31
1323,469428.43,6750069.00
1324,461769.29,6750596.01
1325,454109.56,6751114.33
1326,446449.24,6751623.96
1327,438788.35,6752124.91
1328,431126.89,6752617.16
1329,423464.88,6753100.73
1330,415802.32,6753575.62
1331,408139.23,6754041.81
1332,400475.61,6754499.31
1333,392811.48,6754948.12
1334,385146.84,6755388.24
1335,377481.71,6755819.67
1336,369816.09,6756242.40
1337,362150.00,6756656.45
1338,354483.44,6757061.80
1339,346816.42,6757458.45
1340,339148.96,6757846.41
1341,331481.06,6758225.68
1342,323812.73,6758596.25
1343,316143.99,6758958.12
1344,308474.84,6759311.30
1345,300805.30,6759655.78
1346,293135.36,6759991.57
1347,285465.05,6760318.65
1348,277794.38,6760637.04
1349,270123.34,6760946.73
1350,262451.96,6761247.72
1351,254780.24,6761540.01
1352,247108.19,6761823.60
1353,239435.82,6762098.49
1354,231763.15,6762364.68
1355,224090.18,6762622.17
1356,216416.92,6762870.96
1357,208743.38,6763111.04
1358,201069.57,6763342.43
1359,193395.51,6763565.11
1360,185721.19,6763779.09
1361,178046.64,6763984.37
1362,170371.85,6764180.94
1363,162696.85,6764368.81
1364,155021.64,6764547.98
1365,147346.23,6764718.44
1366,139670.63,6764880.20
1367,131994.85,6765033.26
1368,124318.90,6765177.61
1369,116642.79,6765313.25
1370,108966.53,6765440.20
1371,101290.13,6765558.43
1372,93613.60,6765667.96
1373,85936.94,6765768.79
1374,78260.18,6765860.91
1375,70583.32,6765944.33
1376,62906.37,6766019.04
1377,55229.33,6766085.04
1378,47552.23,6766142.34
1379,39875.06,6766190.93
1380,32197.84,6766230.82
1381,24520.58,6766262.00
1382,16843.29,6766284.48
1383,9165.98,6766298.24
1384,1488.66,6766303.31
1385,-6188.67,6766299.66
1386,-13865.99,6766287.32
1387,-21543.29,6766266.26
1388,-29220.56,6766236.50
1389,-36897.80,6766198.03
1390,-44574.98,6766150.86
1391,-52252.11,6766094.98
1392,-59929.18,6766030.39
1393,-67606.16,6765957.10
1394,-75283.06,6765875.11
1395,-82959.86,6765784.40
1396,-90636.56,6765685.00
1397,-98313.14,6765576.88
1398,-105989.59,6765460.06
1399,-113665.91,6765334.54
1400,-121342.08,6765200.31
1401,-129018.09,6765057.38
1402,-136693.94,6764905.74
1403,-144369.61,6764745.40
1404,-152045.09,6764576.36
1405,-159720.38,6764398.61
1406,-167395.47,6764212.15
1407,-175070.34,6764017.00
1408,-182744.98,6763813.14
1409,-190419.39,6763600.57
1410,-198093.55,6763379.31
1411,-205767.46,6763149.34
1412,-213441.11,6762910.67
1413,-221114.48,6762663.30
1414,-228787.56,6762407.22
1415,-236460.35,6762142.45
1416,-244132.84,6761868.97
1417,-251805.01,6761586.80
1418,-259476.86,6761295.92
1419,-267148.37,6760996.34
1420,-274819.54,6760688.07
1421,-282490.36,6760371.09
1422,-290160.81,6760045.42
1423,-297830.89,6759711.05
1424,-305500.59,6759367.98
1425,-313169.90,6759016.21
1426,-320838.80,6758655.75
1427,-328507.28,6758286.59
1428,-336175.35,6757908.74
1429,-343842.98,6757522.19
1430,-351510.17,6757126.94
1431,-359176.91,6756723.00
1432,-366843.19,6756310.37
1433,-374508.99,6755889.04
1434,-382174.31,6755459.02
1435,-389839.14,6755020.31
1436,-397503.47,6754572.90
1437,-405167.29,6754116.81
1438,-412830.59,6753652.02
1439,-420493.35,6753178.55
1440,-428155.57,6752696.38
1441,-435817.25,6752205.53
1442,-443478.36,6751705.99
1443,-451138.90,6751197.76
1444,-458798.86,6750680.84
1445,-466458.23,6750155.24
1446,-474117.00,6749620.95
1447,-481775.16,6749077.98
1448,-489432.70,6748526.32
1449,-497089.61,6747965.98
1450,-504745.89,6747396.96
1451,-512401.51,6746819.25
1452,-520056.47,6746232.86
1453,-527710.76,6745637.80
1454,-535364.38,6745034.05
1455,-543017.30,6744421.63
1456,-550669.53,6743800.52
1457,-558321.05,6743170.74
1458,-565971.85,6742532.28
1459,-573621.92,6741885.15
1460,-581271.25,6741229.34
1461,-588919.84,6740564.86
1462,-596567.66,6739891.71
1463,-604214.72,6739209.88
1464,-611861.01,6738519.38
1465,-619506.50,6737820.21
1466,-627151.20,6737112.37
1467,-634795.09,6736395.86
1468,-642438.16,6735670.69
1469,-650080.41,6734936.84
1470,-657721.82,6734194.33
1471,-665362.39,6733443.16
1472,-673002.10,6732683.32
1473,-680640.94,6731914.82
1474,-688278.91,6731137.66
1475,-695915.99,6730351.84
1476,-703552.17,6729557.35
1477,-711187.45,6728754.21
1478,-718821.82,6727942.41
1479,-726455.26,6727121.95
1480,-734087.77,6726292.83
1481,-741719.33,6725455.07
1482,-749349.93,6724608.64
1483,-756979.58,6723753.57
1484,-764608.25,6722889.84
1485,-772235.93,6722017.46
1486,-779862.62,6721136.43
1487,-787488.31,6720246.76
1488,-795112.98,6719348.44
1489,-802736.63,6718441.47
1490,-810359.25,6717525.86
1491,-817980.83,6716601.60
1492,-825601.35,6715668.70
1493,-833220.81,6714727.16
1494,-840839.20,6713776.98
1495,-848456.51,6712818.16
1496,-856072.72,6711850.70
1497,-863687.84,6710874.61
1498,-871301.84,6709889.88
1499,-878914.72,6708896.52
1500,-886526.47,6707894.53
1501,-894137.08,6706883.90
1502,-901746.54,6705864.64
1503,-909354.84,6704836.76
1504,-916961.97,6703800.25
1505,-924567.92,6702755.11
1506,-932172.67,6701701.35
1507,-939776.23,6700638.96
1508,-947378.58,6699567.96
1509,-954979.72,6698488.33
1510,-962579.62,6697400.08
1511,-970178.28,6696303.22
1512,-977775.70,6695197.74
1513,-985371.85,6694083.64
1514,-992966.74,6692960.93
1515,-1000560.36,6691829.61
1516,-1008152.68,6690689.68
1517,-1015743.71,6689541.14
1518,-1023333.43,6688383.99
1519,-1030921.83,6687218.23
1520,-1038508.91,6686043.87
1521,-1046094.65,6684860.91
1522,-1053679.04,6683669.35
1523,-1061262.08,6682469.18
1524,-1068843.76,6681260.42
1525,-1076424.05,6680043.06
1526,-1084002.97,6678817.10
1527,-1091580.48,6677582.55
1528,-1099156.60,6676339.41
1529,-1106731.30,6675087.68
1530,-1114304.57,6673827.36
1531,-1121876.41,6672558.45
1532,-1129446.81,6671280.96
1533,-1137015.76,6669994.88
1534,-1144583.24,6668700.22
1535,-1152149.25,6667396.97
1536,-1159713.77,6666085.15
1537,-1167276.81,6664764.75
1538,-1174838.34,6663435.78
1539,-1182398.36,6662098.23
1540,-1189956.86,6660752.11
1541,-1197513.82,6659397.42
1542,-1205069.25,6658034.16
1543,-1212623.13,6656662.33
1544,-1220175.44,6655281.94
1545,-1227726.19,6653892.98
1546,-1235275.35,6652495.46
1547,-1242822.93,6651089.39
1548,-1250368.91,6649674.75
1549,-1257913.28,6648251.56
1550,-1265456.03,6646819.81
1551,-1272997.15,6645379.51
1552,-1280536.63,6643930.66
1553,-1288074.47,6642473.26
1554,-1295610.64,6641007.31
1555,-1303145.16,6639532.82
1556,-1310677.99,6638049.78
1557,-1318209.14,6636558.21
1558,-1325738.59,6635058.09
1559,-1333266.34,6633549.44
1560,-1340792.37,6632032.25
1561,-1348316.67,6630506.52
1562,-1355839.24,6628972.27
1563,-1363360.07,6627429.48
1564,-1370879.14,6625878.17
1565,-1378396.45,6624318.33
1566,-1385911.98,6622749.97
1567,-1393425.73,6621173.09
1568,-1400937.69,6619587.69
1569,-1408447.84,6617993.76
1570,-1415956.18,6616391.33
1571,-1423462.70,6614780.38
1572,-1430967.39,6613160.92
1573,-1438470.24,6611532.94
1574,-1445971.24,6609896.47
1575,-1453470.37,6608251.48
1576,-1460967.64,6606598.00
1577,-1468463.03,6604936.01
1578,-1475956.52,6603265.52
1579,-1483448.12,6601586.54
1580,-1490937.81,6599899.06
1581,-1498425.58,6598203.09
1582,-1505911.42,6596498.63
1583,-1513395.32,6594785.68
1584,-1520877.28,6593064.25
1585,-1528357.28,6591334.33
1586,-1535835.31,6589595.93
1587,-1543311.37,6587849.06
1588,-1550785.44,6586093.70
1589,-1558257.52,6584329.87
1590,-1565727.59,6582557.57
1591,-1573195.65,6580776.80
1592,-1580661.68,6578987.56
1593,-1588125.68,6577189.86
1594,-1595587.63,6575383.69
1595,-1603047.53,6573569.06
1596,-1610505.37,6571745.97
1597,-1617961.14,6569914.43
1598,-1625414.82,6568074.43
1599,-1632866.41,6566225.99
1600,-1640315.91,6564369.09
1601,-1647763.29,6562503.75
1602,-1655208.55,6560629.96
1603,-1662651.68,6558747.73
1604,-1670092.67,6556857.06
1605,-1677531.51,6554957.95
1606,-1684968.20,6553050.41
1607,-1692402.71,6551134.44
1608,-1699835.05,6549210.04
1609,-1707265.20,6547277.21
1610,-1714693.16,6545335.95
1611,-1722118.91,6543386.28
1612,-1729542.44,6541428.18
1613,-1736963.74,6539461.67
1614,-1744382.82,6537486.74
1615,-1751799.64,6535503.40
1616,-1759214.22,6533511.66
1617,-1766626.53,6531511.50
1618,-1774036.56,6529502.94
1619,-1781444.32,6527485.98
1620,-1788849.78,6525460.62
1621,-1796252.94,6523426.86
1622,-1803653.78,6521384.71
1623,-1811052.31,6519334.17
1624,-1818448.51,6517275.24
1625,-1825842.37,6515207.92
1626,-1833233.87,6513132.22
1627,-1840623.02,6511048.14
1628,-1848009.80,6508955.68
1629,-1855394.21,6506854.84
1630,-1862776.22,6504745.64
1631,-1870155.84,6502628.06
1632,-1877533.05,6500502.12
1633,-1884907.85,6498367.81
1634,-1892280.22,6496225.14
1635,-1899650.15,6494074.11
1636,-1907017.65,6491914.72
1637,-1914382.68,6489746.99
1638,-1921745.26,6487570.90
1639,-1929105.36,6485386.46
1640,-1936462.98,6483193.68
1641,-1943818.11,6480992.55
1642,-1951170.73,6478783.09
1643,-1958520.85,6476565.29
1644,-1965868.44,6474339.16
1645,-1973213.51,6472104.69
1646,-1980556.04,6469861.90
1647,-1987896.02,6467610.79
1648,-1995233.44,6465351.35
1649,-2002568.29,6463083.59
1650,-2009900.57,6460807.51
1651,-2017230.26,6458523.13
1652,-2024557.35,6456230.43
1653,-2031881.84,6453929.42
1654,-2039203.72,6451620.11
1655,-2046522.97,6449302.50
1656,-2053839.59,6446976.59
1657,-2061153.56,6444642.39
1658,-2068464.89,6442299.89
1659,-2075773.55,6439949.10
1660,-2083079.54,6437590.03
1661,-2090382.85,6435222.67
1662,-2097683.47,6432847.04
1663,-2104981.39,6430463.12
1664,-2112276.61,6428070.93
1665,-2119569.10,6425670.47
1666,-2126858.87,6423261.74
1667,-2134145.90,6420844.75
1668,-2141430.19,6418419.49
1669,-2148711.72,6415985.98
1670,-2155990.48,6413544.21
1671,-2163266.47,6411094.19
1672,-2170539.68,6408635.92
1673,-2177810.09,6406169.40
1674,-2185077.70,6403694.64
1675,-2192342.51,6401211.64
1676,-2199604.48,6398720.40
1677,-2206863.63,6396220.93
1678,-2214119.94,6393713.23
1679,-2221373.40,6391197.31
1680,-2228624.01,6388673.16
1681,-2235871.74,6386140.78
1682,-2243116.60,6383600.20
1683,-2250358.57,6381051.39
1684,-2257597.65,6378494.38
1685,-2264833.82,6375929.16
1686,-2272067.07,6373355.73
1687,-2279297.41,6370774.11
1688,-2286524.81,6368184.29
1689,-2293749.27,6365586.27
1690,-2300970.77,6362980.06
1691,-2308189.32,6360365.67
1692,-2315404.90,6357743.09
1693,-2322617.49,6355112.33
1694,-2329827.10,6352473.39
1695,-2337033.71,6349826.28
1696,-2344237.32,6347171.00
1697,-2351437.90,6344507.55
1698,-2358635.47,6341835.94
1699,-2365829.99,6339156.17
1700,-2373021.47,6336468.24
1701,-2380209.90,6333772.16
1702,-2387395.27,6331067.93
1703,-2394577.56,6328355.55
1704,-2401756.78,6325635.03
1705,-2408932.90,6322906.37
1706,-2416105.92,6320169.58
1707,-2423275.84,6317424.65
1708,-2430442.64,6314671.59
1709,-2437606.30,6311910.41
1710,-2444766.84,6309141.11
